1.437927978515625000e+03,1.034352416992187500e+03
1.257493286132812500e+03,1.575427856445312500e+03
1.242174316406250000e+03,9.125242919921875000e+02
1.150280517578125000e+03,1.745466186523437500e+03
1.331609252929687500e+03,1.167318603515625000e+03
1.244578979492187500e+03,1.356607910156250000e+03
1.234194213867187500e+03,1.375590209960937500e+03
1.397731323242187500e+03,1.667483276367187500e+03
1.344349365234375000e+03,1.297990234375000000e+03
1.374467773437500000e+03,1.073983276367187500e+03
1.354692504882812500e+03,9.622664184570312500e+02
1.456783081054687500e+03,1.207902587890625000e+03
1.400703491210937500e+03,1.067234497070312500e+03
1.410827392578125000e+03,1.741717041015625000e+03
1.322312744140625000e+03,1.128245727539062500e+03
1.253593261718750000e+03,6.862188720703125000e+02
1.159911376953125000e+03,1.335478149414062500e+03
1.368928344726562500e+03,1.371428222656250000e+03
1.344076904296875000e+03,1.157006591796875000e+03
1.406505737304687500e+03,1.232264160156250000e+03
1.151366455078125000e+03,1.379382934570312500e+03
1.223018310546875000e+03,1.450119140625000000e+03
1.258985595703125000e+03,1.131920532226562500e+03
1.268046752929687500e+03,1.072604370117187500e+03
1.032206542968750000e+03,1.402901000976562500e+03
1.527330322265625000e+03,1.276262695312500000e+03
1.357784790039062500e+03,1.486926269531250000e+03
1.235640014648437500e+03,1.471142578125000000e+03
1.305884643554687500e+03,1.004403991699218750e+03
1.233957519531250000e+03,1.614862670898437500e+03
1.165329711914062500e+03,8.638976440429687500e+02
1.341941650390625000e+03,9.222456054687500000e+02
1.341428588867187500e+03,9.722712402343750000e+02
1.316048950195312500e+03,1.560318847656250000e+03
1.308850463867187500e+03,1.300376098632812500e+03
1.359994506835937500e+03,1.019480285644531250e+03
1.344185424804687500e+03,1.580560791015625000e+03
1.501651123046875000e+03,1.392210083007812500e+03
1.434940307617187500e+03,1.007499816894531250e+03
1.300568847656250000e+03,1.583563842773437500e+03
1.159683715820312500e+03,1.523148925781250000e+03
1.362505737304687500e+03,7.693193969726562500e+02
1.386472534179687500e+03,1.286032226562500000e+03
1.373918212890625000e+03,1.051084960937500000e+03
1.283254760742187500e+03,1.644417724609375000e+03
1.361640869140625000e+03,1.412183105468750000e+03
1.194676757812500000e+03,9.608098144531250000e+02
1.317875366210937500e+03,1.289312011718750000e+03
1.367099853515625000e+03,1.046254150390625000e+03
1.392275756835937500e+03,1.341854980468750000e+03
1.304099975585937500e+03,1.057839599609375000e+03
1.225203125000000000e+03,1.859726440429687500e+03
1.320360107421875000e+03,1.204608764648437500e+03
1.249916748046875000e+03,1.683012817382812500e+03
1.387714721679687500e+03,1.193502197265625000e+03
1.317585937500000000e+03,1.780295532226562500e+03
1.400092285156250000e+03,1.109262817382812500e+03
1.335028320312500000e+03,1.103301635742187500e+03
1.413296386718750000e+03,1.034203491210937500e+03
1.142712646484375000e+03,1.540074829101562500e+03
1.357718627929687500e+03,1.314550781250000000e+03
1.316546386718750000e+03,1.445584716796875000e+03
1.515755859375000000e+03,1.107547973632812500e+03
1.343325317382812500e+03,1.843996093750000000e+03
1.397075439453125000e+03,1.829027832031250000e+03
1.444848754882812500e+03,1.265137207031250000e+03
1.419547241210937500e+03,9.040051269531250000e+02
1.209191040039062500e+03,1.395706665039062500e+03
1.327744628906250000e+03,1.399333129882812500e+03
1.139448242187500000e+03,9.942764892578125000e+02
1.132924316406250000e+03,9.741091918945312500e+02
1.288111206054687500e+03,1.278149658203125000e+03
1.239782836914062500e+03,9.367967529296875000e+02
1.362028320312500000e+03,1.717357666015625000e+03
1.216867431640625000e+03,1.429591796875000000e+03
1.415912597656250000e+03,8.014822998046875000e+02
1.341994140625000000e+03,1.434519287109375000e+03
1.164632446289062500e+03,1.728918212890625000e+03
1.401845947265625000e+03,1.340564208984375000e+03
1.359526367187500000e+03,1.727351562500000000e+03
1.466009521484375000e+03,1.148890747070312500e+03
1.313987182617187500e+03,1.506444458007812500e+03
1.285312133789062500e+03,1.091285278320312500e+03
1.485540283203125000e+03,1.290213378906250000e+03
1.377436157226562500e+03,1.464141967773437500e+03
1.350830200195312500e+03,7.637415161132812500e+02
1.329342041015625000e+03,1.300012084960937500e+03
1.492325195312500000e+03,1.418306518554687500e+03
1.391619750976562500e+03,1.100420288085937500e+03
1.258889282226562500e+03,1.244483032226562500e+03
1.411472167968750000e+03,7.452903442382812500e+02
1.404210083007812500e+03,1.336467895507812500e+03
1.371074340820312500e+03,1.228820068359375000e+03
1.385429443359375000e+03,1.380922607421875000e+03
1.329129638671875000e+03,1.583171752929687500e+03
1.484941406250000000e+03,1.579050048828125000e+03
1.332271484375000000e+03,1.674180419921875000e+03
1.125039672851562500e+03,1.620501220703125000e+03
1.343200195312500000e+03,1.575226440429687500e+03
1.529016967773437500e+03,1.074192138671875000e+03
1.340365600585937500e+03,9.615900268554687500e+02
1.193136230468750000e+03,1.467962036132812500e+03
1.381011840820312500e+03,1.671341308593750000e+03
1.205848266601562500e+03,1.196395996093750000e+03
1.338109497070312500e+03,1.763351562500000000e+03
1.217798217773437500e+03,1.528379028320312500e+03
1.481594848632812500e+03,1.475751342773437500e+03
1.437542358398437500e+03,1.646481323242187500e+03
1.233606689453125000e+03,1.465989746093750000e+03
1.147169555664062500e+03,1.423356323242187500e+03
1.229163208007812500e+03,1.282722778320312500e+03
1.320109619140625000e+03,8.217086181640625000e+02
1.229950561523437500e+03,1.716830688476562500e+03
1.298221679687500000e+03,1.013539245605468750e+03
1.293852416992187500e+03,1.549257812500000000e+03
1.403987060546875000e+03,1.157778198242187500e+03
1.427871459960937500e+03,1.052064575195312500e+03
1.320441650390625000e+03,1.367856201171875000e+03
1.430147583007812500e+03,1.116480590820312500e+03
1.308440429687500000e+03,1.312569213867187500e+03
1.365256225585937500e+03,1.688095092773437500e+03
1.355563842773437500e+03,1.099018066406250000e+03
1.381871337890625000e+03,1.790828979492187500e+03
1.388607055664062500e+03,4.800962219238281250e+02
1.201741333007812500e+03,1.520726928710937500e+03
1.342705810546875000e+03,1.122693481445312500e+03
1.337545043945312500e+03,1.284536254882812500e+03
1.375702270507812500e+03,1.145911010742187500e+03
1.270312622070312500e+03,1.509498291015625000e+03
1.416361450195312500e+03,9.746636962890625000e+02
1.368614013671875000e+03,1.636005126953125000e+03
1.327845336914062500e+03,1.458049682617187500e+03
1.409621459960937500e+03,9.636665649414062500e+02
1.258580810546875000e+03,1.477991821289062500e+03
1.290427734375000000e+03,1.189860107421875000e+03
1.239375610351562500e+03,1.321170654296875000e+03
1.182391479492187500e+03,1.271702392578125000e+03
1.294529907226562500e+03,1.327030761718750000e+03
1.309663085937500000e+03,8.687976074218750000e+02
1.384879272460937500e+03,1.115924438476562500e+03
1.281931396484375000e+03,1.086090576171875000e+03
1.206459960937500000e+03,1.623863403320312500e+03
1.489372070312500000e+03,1.346098266601562500e+03
1.200971679687500000e+03,1.657605346679687500e+03
1.240600341796875000e+03,1.519575683593750000e+03
1.286318847656250000e+03,1.589071411132812500e+03
1.352815673828125000e+03,1.143115234375000000e+03
1.296133666992187500e+03,9.025352172851562500e+02
1.239392700195312500e+03,1.647026000976562500e+03
1.238678833007812500e+03,1.816709228515625000e+03
1.189806518554687500e+03,1.430224487304687500e+03
1.274073608398437500e+03,1.017618347167968750e+03
1.317655151367187500e+03,1.488468261718750000e+03
1.183863647460937500e+03,1.043871459960937500e+03
1.281592285156250000e+03,1.611086914062500000e+03
1.375820922851562500e+03,1.587001586914062500e+03
1.360371582031250000e+03,1.516337402343750000e+03
1.336911621093750000e+03,1.150385375976562500e+03
1.392233276367187500e+03,1.439032836914062500e+03
1.434601074218750000e+03,1.290866699218750000e+03
1.352504882812500000e+03,1.177742919921875000e+03
1.434517089843750000e+03,7.218580322265625000e+02
1.371835693359375000e+03,1.126726562500000000e+03
1.407649780273437500e+03,1.162074462890625000e+03
1.438066162109375000e+03,1.560675048828125000e+03
1.314036376953125000e+03,1.407063964843750000e+03
1.137344360351562500e+03,1.324523437500000000e+03
1.383492797851562500e+03,1.577903320312500000e+03
1.134520385742187500e+03,1.087276855468750000e+03
1.360556518554687500e+03,1.294663696289062500e+03
1.362672607421875000e+03,1.144306152343750000e+03
1.374640991210937500e+03,1.162733032226562500e+03
1.332062866210937500e+03,1.205311035156250000e+03
1.319046386718750000e+03,1.031610717773437500e+03
1.313537109375000000e+03,9.859530639648437500e+02
1.128816162109375000e+03,1.869822509765625000e+03
1.351651367187500000e+03,1.532453491210937500e+03
1.318043579101562500e+03,1.659606811523437500e+03
1.205886962890625000e+03,1.653740844726562500e+03
1.212382812500000000e+03,1.572748168945312500e+03
1.249772216796875000e+03,1.769232421875000000e+03
1.200827758789062500e+03,1.812339721679687500e+03
1.360175415039062500e+03,7.828563232421875000e+02
1.348291748046875000e+03,1.396704467773437500e+03
1.146045898437500000e+03,1.252132568359375000e+03
1.340513427734375000e+03,1.692658935546875000e+03
1.410546386718750000e+03,1.377182739257812500e+03
1.273000488281250000e+03,1.158726196289062500e+03
1.380453369140625000e+03,1.470276611328125000e+03
1.118217651367187500e+03,8.451899414062500000e+02
1.338838012695312500e+03,1.466110717773437500e+03
1.288101074218750000e+03,7.079028320312500000e+02
1.432703613281250000e+03,1.360489746093750000e+03
1.305902099609375000e+03,8.410959472656250000e+02
1.209868896484375000e+03,1.383761108398437500e+03
1.451861938476562500e+03,1.251902709960937500e+03
1.201599365234375000e+03,1.649201904296875000e+03
1.383367065429687500e+03,1.383243774414062500e+03
1.369035766601562500e+03,1.549609497070312500e+03
1.189772949218750000e+03,1.963590942382812500e+03
1.396196166992187500e+03,1.432564208984375000e+03
1.364903564453125000e+03,1.378351440429687500e+03
1.327125488281250000e+03,1.269537963867187500e+03
1.368205200195312500e+03,1.183806762695312500e+03
1.300096679687500000e+03,1.230833496093750000e+03
1.346186767578125000e+03,1.168832885742187500e+03
